Episode,Score,Epsilon,Total Reward
3568,5,0.0100,5.09
3569,1,0.0100,0.56
3570,2,0.0100,2.22
3571,5,0.0100,5.08
3572,3,0.0100,2.20
3573,1,0.0100,0.60
3574,2,0.0100,0.66
3575,1,0.0100,0.62
3576,8,0.0100,10.81
3577,1,0.0100,0.56
3578,6,0.0100,5.09
3579,1,0.0100,0.63
3580,5,0.0100,5.03
3581,2,0.0100,1.99
3582,0,0.0100,-0.71
3583,1,0.0100,0.56
3584,3,0.0100,3.49
3585,3,0.0100,3.44
3586,0,0.0100,-0.70
3587,3,0.0100,3.42
3588,3,0.0100,3.41
3589,0,0.0100,-0.70
3590,0,0.0100,-0.70
3591,4,0.0100,5.01
3592,2,0.0100,2.15
3593,1,0.0100,0.56
3594,0,0.0100,-0.70
3595,1,0.0100,0.62
3596,2,0.0100,2.15
3597,0,0.0100,-0.66
3598,0,0.0100,-0.70
3599,7,0.0100,9.15
3600,0,0.0100,-0.70
3601,0,0.0100,-0.70
3602,2,0.0100,2.15
3603,2,0.0100,2.15
3604,2,0.0100,2.15
3605,0,0.0100,-0.69
3606,0,0.0100,-0.68
3607,2,0.0100,2.15
3608,1,0.0100,0.56
3609,4,0.0100,5.01
3610,1,0.0100,0.56
3611,0,0.0100,-0.70
3612,1,0.0100,0.56
3613,0,0.0100,-0.70
3614,2,0.0100,2.23
3615,6,0.0100,7.87
3616,0,0.0100,-0.70
3617,2,0.0100,2.24
3618,2,0.0100,2.15
3619,1,0.0100,0.56
3620,2,0.0100,2.16
3621,1,0.0100,0.63
3622,3,0.0100,3.47
3623,0,0.0100,-0.70
3624,0,0.0100,-0.70
3625,0,0.0100,-0.70
3626,0,0.0100,-0.70
3627,0,0.0100,-0.70
3628,0,0.0100,-0.70
3629,1,0.0100,0.56
3630,1,0.0100,0.56
3631,0,0.0100,-0.70
3632,0,0.0100,-0.70
3633,0,0.0100,-0.69
3634,0,0.0100,-0.69
3635,0,0.0100,-0.67
3636,1,0.0100,0.56
3637,11,0.0100,14.84
3638,1,0.0100,0.56
3639,0,0.0100,-0.63
3640,0,0.0100,-0.70
3641,3,0.0100,3.41
3642,2,0.0100,2.15
3643,4,0.0100,5.01
3644,1,0.0100,0.64
3645,0,0.0100,-0.70
3646,1,0.0100,0.56
3647,0,0.0100,-0.65
3648,4,0.0100,5.01
3649,3,0.0100,3.41
3650,5,0.0100,6.27
3651,2,0.0100,2.15
3652,1,0.0100,0.58
3653,0,0.0100,-0.69
3654,1,0.0100,0.56
3655,1,0.0100,0.56
3656,2,0.0100,2.16
3657,2,0.0100,2.15
3658,0,0.0100,-0.64
3659,2,0.0100,2.15
3660,6,0.0100,6.32
3661,4,0.0100,3.41
3662,2,0.0100,2.15
3663,1,0.0100,0.56
3664,0,0.0100,-0.63
3665,1,0.0100,0.56
3666,1,0.0100,0.56
3667,1,0.0100,0.56
3668,0,0.0100,-0.70
3669,0,0.0100,-0.64
3670,0,0.0100,-0.70
3671,0,0.0100,-0.70
3672,1,0.0100,0.56
3673,0,0.0100,-0.70
3674,0,0.0100,-0.66
3675,8,0.0100,10.75
3676,0,0.0100,-0.70
3677,1,0.0100,0.56
3678,1,0.0100,0.56
3679,1,0.0100,0.64
3680,0,0.0100,-0.70
3681,1,0.0100,0.56
3682,0,0.0100,-0.70
3683,1,0.0100,0.56
3684,2,0.0100,2.24
3685,6,0.0100,7.87
3686,3,0.0100,3.41
3687,2,0.0100,2.15
3688,3,0.0100,3.43
3689,0,0.0100,-0.67
3690,4,0.0100,5.01
3691,0,0.0100,-0.70
3692,1,0.0100,0.57
3693,7,0.0100,7.95
3694,6,0.0100,7.89
3695,0,0.0100,-0.63
3696,9,0.0100,9.13
3697,1,0.0100,0.56
3698,8,0.0100,10.72
3699,15,0.0100,17.69
3700,10,0.0100,12.04
3701,9,0.0100,9.13
3702,4,0.0100,5.10
3703,31,0.0100,34.82
3704,1,0.0100,0.56
3705,4,0.0100,5.04
3706,1,0.0100,0.56
3707,0,0.0100,-0.59
3708,1,0.0100,0.56
3709,6,0.0100,6.35
3710,3,0.0100,3.42
3711,1,0.0100,0.56
3712,0,0.0100,-0.70
3713,6,0.0100,7.94
3714,12,0.0100,14.86
3715,0,0.0100,-0.70
3716,12,0.0100,10.76
3717,2,0.0100,2.15
3718,5,0.0100,5.01
3719,8,0.0100,9.13
3720,3,0.0100,3.51
3721,1,0.0100,0.56
3722,22,0.0100,26.25
3723,7,0.0100,9.13
3724,2,0.0100,0.63
3725,11,0.0100,10.80
3726,1,0.0100,0.57
3727,0,0.0100,-0.70
3728,0,0.0100,-0.67
3729,0,0.0100,-0.63
3730,1,0.0100,0.56
3731,1,0.0100,0.56
3732,19,0.0100,23.40
3733,1,0.0100,0.56
3734,4,0.0100,5.07
3735,3,0.0100,3.47
3736,5,0.0100,3.45
3737,3,0.0100,2.19
3738,11,0.0100,11.98
3739,12,0.0100,13.58
3740,4,0.0100,5.01
3741,0,0.0100,-0.70
3742,0,0.0100,-0.67
3743,1,0.0100,0.56
3744,0,0.0100,-0.70
3745,0,0.0100,-0.70
3746,0,0.0100,-0.70
3747,0,0.0100,-0.70
3748,0,0.0100,-0.66
3749,10,0.0100,11.93
3750,0,0.0100,-0.70
3751,7,0.0100,9.14
3752,5,0.0100,6.27
3753,22,0.0100,26.19
3754,7,0.0100,9.05
3755,3,0.0100,3.37
3756,2,0.0100,2.15
3757,4,0.0100,5.01
3758,1,0.0100,0.56
3759,0,0.0100,-0.69
3760,0,0.0100,-0.91
3761,0,0.0100,-0.91
3762,0,0.0100,-0.70
3763,0,0.0100,-0.91
3764,0,0.0100,-0.91
3765,0,0.0100,-0.70
3766,0,0.0100,-0.91
3767,0,0.0100,-0.91
3768,0,0.0100,-0.91
3769,0,0.0100,-0.91
3770,0,0.0100,-0.91
3771,1,0.0100,0.52
3772,0,0.0100,-0.81
3773,0,0.0100,-0.91
3774,0,0.0100,-0.91
3775,0,0.0100,-0.91
3776,0,0.0100,-0.91
3777,0,0.0100,-0.91
3778,0,0.0100,-0.91
3779,0,0.0100,-0.91
3780,0,0.0100,-0.91
3781,0,0.0100,-0.91
3782,0,0.0100,-0.85
3783,0,0.0100,-0.91
3784,0,0.0100,-0.91
3785,0,0.0100,-0.83
3786,0,0.0100,-0.91
3787,0,0.0100,-0.91
3788,0,0.0100,-0.91
3789,0,0.0100,-0.91
3790,0,0.0100,-0.91
3791,0,0.0100,-0.91
3792,0,0.0100,-0.91
3793,0,0.0100,-0.91
3794,0,0.0100,-0.91
3795,0,0.0100,-0.91
3796,0,0.0100,-0.91
3797,0,0.0100,-0.91
3798,0,0.0100,-0.91
3799,0,0.0100,-0.83
3800,0,0.0100,-0.91
3801,0,0.0100,-0.91
3802,3,0.0100,3.51
3803,11,0.0100,14.78
3804,3,0.0100,3.39
3805,3,0.0100,3.41
3806,2,0.0100,1.79
3807,0,0.0100,-0.91
3808,2,0.0100,1.79
3809,1,0.0100,0.54
3810,0,0.0100,-0.70
3811,0,0.0100,-0.91
3812,0,0.0100,-0.82
3813,1,0.0100,0.54
3814,0,0.0100,-0.70
3815,0,0.0100,-0.70
3816,0,0.0100,-0.70
3817,4,0.0100,4.62
3818,0,0.0100,-0.91
3819,0,0.0100,-0.70
3820,2,0.0100,1.80
3821,5,0.0100,6.22
3822,0,0.0100,-0.91
3823,1,0.0100,0.53
3824,0,0.0100,-0.63
3825,5,0.0100,6.20
3826,0,0.0100,-0.91
3827,0,0.0100,-0.91
3828,0,0.0100,-0.91
3829,6,0.0100,7.59
3830,1,0.0100,0.56
3831,0,0.0100,-0.91
3832,11,0.0100,11.98
3833,2,0.0100,2.15
3834,1,0.0100,0.56
3835,2,0.0100,2.15
3836,4,0.0100,5.01
3837,2,0.0100,2.15
3838,5,0.0100,6.27
3839,2,0.0100,2.15
3840,2,0.0100,2.16
3841,2,0.0100,2.15
3842,2,0.0100,2.15
3843,0,0.0100,-0.70
3844,2,0.0100,2.15
3845,3,0.0100,3.41
3846,0,0.0100,-0.70
3847,0,0.0100,-0.70
3848,2,0.0100,2.15
3849,1,0.0100,0.56
3850,1,0.0100,0.56
3851,0,0.0100,-0.70
3852,3,0.0100,3.41
3853,0,0.0100,-0.70
3854,0,0.0100,-0.70
3855,0,0.0100,-0.70
3856,0,0.0100,-0.70
3857,1,0.0100,0.56
3858,0,0.0100,-0.70
3859,2,0.0100,2.15
3860,6,0.0100,7.94
3861,3,0.0100,3.41
3862,0,0.0100,-0.70
3863,0,0.0100,-0.70
3864,3,0.0100,3.41
3865,1,0.0100,0.59
3866,0,0.0100,-0.68
3867,1,0.0100,0.60
3868,1,0.0100,0.56
3869,3,0.0100,3.41
3870,5,0.0100,6.27
3871,0,0.0100,-0.70
3872,1,0.0100,0.56
3873,12,0.0100,16.43
3874,4,0.0100,5.01
3875,0,0.0100,-0.70
3876,0,0.0100,-0.70
3877,0,0.0100,-0.62
3878,4,0.0100,5.01
3879,1,0.0100,0.56
3880,2,0.0100,2.15
3881,3,0.0100,3.41
3882,0,0.0100,-0.70
3883,2,0.0100,2.21
3884,0,0.0100,-0.70
3885,0,0.0100,-0.64
3886,1,0.0100,0.56
3887,0,0.0100,-0.70
3888,2,0.0100,2.18
3889,2,0.0100,2.16
3890,5,0.0100,6.27
3891,0,0.0100,-0.70
3892,0,0.0100,-0.70
3893,0,0.0100,-0.70
3894,1,0.0100,0.56
3895,3,0.0100,3.41
3896,0,0.0100,-0.70
3897,1,0.0100,0.56
3898,0,0.0100,-0.70
3899,0,0.0100,-0.61
3900,2,0.0100,2.15
3901,2,0.0100,2.15
3902,2,0.0100,2.15
3903,2,0.0100,2.15
3904,2,0.0100,2.15
3905,3,0.0100,3.42
3906,0,0.0100,-0.64
3907,0,0.0100,-0.66
3908,2,0.0100,2.15
3909,6,0.0100,7.91
3910,0,0.0100,-0.70
3911,0,0.0100,-0.70
3912,2,0.0100,2.15
3913,0,0.0100,-0.70
3914,0,0.0100,-0.70
3915,1,0.0100,0.56
3916,6,0.0100,7.87
3917,2,0.0100,2.15
3918,9,0.0100,11.98
3919,2,0.0100,2.15
3920,1,0.0100,0.56
3921,1,0.0100,0.56
3922,0,0.0100,-0.70
3923,4,0.0100,5.01
3924,4,0.0100,5.01
3925,2,0.0100,2.15
3926,12,0.0100,16.43
3927,9,0.0100,11.99
3928,0,0.0100,-0.63
3929,0,0.0100,-0.70
3930,0,0.0100,-0.70
3931,0,0.0100,-0.70
3932,0,0.0100,-0.63
3933,1,0.0100,0.56
3934,0,0.0100,-0.70
3935,6,0.0100,7.87
3936,1,0.0100,0.56
3937,7,0.0100,9.20
3938,0,0.0100,-0.70
3939,7,0.0100,9.13
3940,1,0.0100,0.56
3941,6,0.0100,7.87
3942,9,0.0100,11.98
3943,2,0.0100,2.15
3944,1,0.0100,0.56
3945,2,0.0100,2.15
3946,6,0.0100,7.91
3947,3,0.0100,3.41
3948,3,0.0100,3.41
3949,1,0.0100,0.61
3950,2,0.0100,2.15
3951,1,0.0100,0.56
3952,2,0.0100,2.15
3953,3,0.0100,3.41
3954,11,0.0100,14.84
3955,1,0.0100,0.56
3956,0,0.0100,-0.70
3957,0,0.0100,-0.70
3958,0,0.0100,-0.70
3959,11,0.0100,14.84
3960,3,0.0100,3.41
3961,2,0.0100,2.15
3962,9,0.0100,11.98
3963,1,0.0100,0.56
3964,4,0.0100,5.01
3965,3,0.0100,3.41
3966,7,0.0100,9.13
3967,0,0.0100,-0.70
3968,0,0.0100,-0.70
3969,6,0.0100,7.87
3970,7,0.0100,9.13
3971,2,0.0100,2.15
3972,5,0.0100,6.27
3973,0,0.0100,-0.59
3974,2,0.0100,2.15
3975,0,0.0100,-0.70
3976,1,0.0100,0.56
3977,0,0.0100,-0.70
3978,0,0.0100,-0.66
3979,0,0.0100,-0.70
3980,4,0.0100,5.01
3981,0,0.0100,-0.70
3982,0,0.0100,-0.70
3983,3,0.0100,3.41
3984,0,0.0100,-0.67
3985,1,0.0100,0.56
3986,0,0.0100,-0.70
3987,3,0.0100,3.41
3988,2,0.0100,2.15
3989,8,0.0100,10.72
3990,8,0.0100,10.72
3991,2,0.0100,2.15
3992,5,0.0100,6.29
3993,4,0.0100,5.01
3994,1,0.0100,0.60
3995,5,0.0100,6.27
3996,7,0.0100,9.13
3997,11,0.0100,13.25
3998,5,0.0100,6.27
3999,5,0.0100,6.24
4000,2,0.0100,1.77
4001,1,0.0100,0.46
4002,6,0.0100,7.49
4003,4,0.0100,4.65
4004,0,0.0100,-0.91
4005,3,0.0100,3.41
4006,0,0.0100,-0.70
4007,0,0.0100,-0.70
4008,0,0.0100,-0.65
4009,5,0.0100,6.27
4010,0,0.0100,-0.70
4011,3,0.0100,3.41
4012,9,0.0100,11.98
4013,2,0.0100,2.15
4014,0,0.0100,-0.69
4015,0,0.0100,-0.68
4016,6,0.0100,7.87
4017,4,0.0100,5.01
4018,10,0.0100,13.58
4019,4,0.0100,5.01
4020,0,0.0100,-0.70
4021,2,0.0100,2.15
4022,1,0.0100,0.56
4023,3,0.0100,3.41
4024,0,0.0100,-0.70
4025,2,0.0100,2.15
4026,0,0.0100,-0.70
4027,1,0.0100,0.56
4028,2,0.0100,2.15
4029,1,0.0100,0.56
4030,1,0.0100,0.56
4031,3,0.0100,3.41
4032,0,0.0100,-0.70
4033,2,0.0100,2.15
4034,1,0.0100,0.56
4035,1,0.0100,0.56
4036,1,0.0100,0.61
4037,1,0.0100,0.56
4038,1,0.0100,0.56
4039,0,0.0100,-0.70
4040,0,0.0100,-0.70
4041,9,0.0100,11.98
4042,3,0.0100,3.41
4043,3,0.0100,3.41
4044,0,0.0100,-0.69
4045,0,0.0100,-0.70
4046,1,0.0100,0.56
4047,0,0.0100,-0.70
4048,0,0.0100,-0.70
4049,1,0.0100,0.56
4050,2,0.0100,0.56
4051,0,0.0100,-0.67
4052,3,0.0100,3.46
4053,0,0.0100,-0.70
4054,1,0.0100,0.58
4055,0,0.0100,-0.67
4056,13,0.0100,17.72
4057,11,0.0100,10.72
4058,7,0.0100,9.15
4059,4,0.0100,3.39
4060,17,0.0100,20.55
4061,2,0.0100,2.23
4062,2,0.0100,1.79
4063,9,0.0100,10.76
4064,6,0.0100,4.63
4065,3,0.0100,3.32
4066,0,0.0100,-0.91
4067,0,0.0100,-0.70
4068,0,0.0100,-0.91
4069,4,0.0100,4.59
4070,8,0.0100,7.87
4071,15,0.0100,16.47
4072,0,0.0100,-0.66
4073,2,0.0100,2.24
4074,9,0.0100,10.72
4075,4,0.0100,2.19
4076,0,0.0100,-0.67
4077,0,0.0100,-0.70
4078,2,0.0100,0.56
4079,0,0.0100,-0.68
4080,0,0.0100,-0.70
4081,2,0.0100,0.58
4082,2,0.0100,2.17
4083,0,0.0100,-0.70
4084,8,0.0100,10.80
4085,4,0.0100,3.41
4086,12,0.0100,11.98
4087,6,0.0100,6.28
4088,40,0.0100,45.06
4089,11,0.0100,13.59
4090,2,0.0100,2.23
4091,5,0.0100,5.10
4092,16,0.0100,19.37
4093,7,0.0100,9.23
4094,1,0.0100,0.66
4095,3,0.0100,3.42
4096,2,0.0100,2.19
4097,12,0.0100,14.84
4098,4,0.0100,3.44
4099,30,0.0100,33.58
4100,1,0.0100,0.65
4101,9,0.0100,9.13
4102,7,0.0100,9.13
4103,2,0.0100,2.15
4104,0,0.0100,-0.70
4105,0,0.0100,-0.70
4106,1,0.0100,0.60
4107,1,0.0100,0.58
4108,3,0.0100,3.43
4109,0,0.0100,-0.65
4110,0,0.0100,-0.70
4111,2,0.0100,2.17
4112,0,0.0100,-0.70
4113,0,0.0100,-0.67
4114,0,0.0100,-0.65
4115,2,0.0100,2.15
4116,1,0.0100,0.56
4117,0,0.0100,-0.70
4118,0,0.0100,-0.70
4119,0,0.0100,-0.70
4120,3,0.0100,3.41
4121,8,0.0100,10.72
4122,0,0.0100,-0.70
4123,7,0.0100,9.13
4124,1,0.0100,0.56
4125,0,0.0100,-0.70
4126,1,0.0100,0.56
4127,1,0.0100,0.56
4128,1,0.0100,0.56
4129,0,0.0100,-0.70
4130,3,0.0100,3.41
4131,7,0.0100,9.13
4132,2,0.0100,2.16
4133,2,0.0100,2.15
4134,0,0.0100,-0.70
4135,2,0.0100,2.15
4136,3,0.0100,3.41
4137,6,0.0100,7.87
4138,0,0.0100,-0.70
4139,0,0.0100,-0.70
4140,0,0.0100,-0.70
4141,6,0.0100,7.87
4142,1,0.0100,0.56
4143,7,0.0100,9.13
4144,5,0.0100,6.28
4145,0,0.0100,-0.70
4146,2,0.0100,2.15
4147,9,0.0100,11.98
4148,3,0.0100,3.41
4149,0,0.0100,-0.70
4150,2,0.0100,2.15
4151,0,0.0100,-0.62
4152,0,0.0100,-0.63
4153,6,0.0100,7.87
4154,3,0.0100,3.41
4155,3,0.0100,3.43
4156,7,0.0100,9.13
4157,5,0.0100,6.33
4158,0,0.0100,-0.70
4159,5,0.0100,6.27
4160,7,0.0100,9.13
4161,2,0.0100,2.15
4162,5,0.0100,6.27
4163,0,0.0100,-0.70
4164,9,0.0100,11.98
4165,0,0.0100,-0.70
4166,0,0.0100,-0.66
4167,0,0.0100,-0.70
4168,0,0.0100,-0.66
4169,0,0.0100,-0.70
4170,1,0.0100,0.56
4171,1,0.0100,0.56
4172,0,0.0100,-0.70
4173,2,0.0100,2.15
4174,1,0.0100,0.57
4175,0,0.0100,-0.70
4176,0,0.0100,-0.68
4177,1,0.0100,0.58
4178,0,0.0100,-0.69
4179,5,0.0100,6.27
4180,0,0.0100,-0.70
4181,7,0.0100,7.87
4182,0,0.0100,-0.64
4183,0,0.0100,-0.69
4184,0,0.0100,-0.70
4185,4,0.0100,5.06
4186,0,0.0100,-0.68
4187,1,0.0100,0.56
4188,0,0.0100,-0.62
4189,2,0.0100,1.78
4190,2,0.0100,1.75
4191,0,0.0100,-0.91
4192,3,0.0100,3.51
4193,4,0.0100,4.64
4194,1,0.0100,0.51
4195,0,0.0100,-0.91
4196,3,0.0100,3.47
4197,8,0.0100,10.33
4198,1,0.0100,0.51
4199,0,0.0100,-0.91
4200,0,0.0100,-0.91
4201,1,0.0100,0.53
4202,7,0.0100,7.88
4203,2,0.0100,2.19
4204,5,0.0100,5.01
4205,7,0.0100,6.27
4206,1,0.0100,0.56
4207,2,0.0100,0.57
4208,2,0.0100,2.15
4209,3,0.0100,2.16
4210,2,0.0100,2.15
4211,0,0.0100,-0.70
4212,2,0.0100,2.15
4213,7,0.0100,6.27
4214,0,0.0100,-0.70
4215,2,0.0100,1.88
4216,0,0.0100,-0.91
4217,0,0.0100,-0.91
4218,0,0.0100,-0.70
4219,0,0.0100,-0.70
4220,0,0.0100,-0.70
4221,0,0.0100,-0.70
4222,0,0.0100,-0.70
4223,1,0.0100,0.56
4224,0,0.0100,-0.70
4225,0,0.0100,-0.70
4226,0,0.0100,-0.65
4227,1,0.0100,0.56
4228,1,0.0100,0.56
4229,1,0.0100,0.56
4230,8,0.0100,7.87
4231,1,0.0100,0.56
4232,4,0.0100,3.41
4233,14,0.0100,14.91
4234,4,0.0100,5.01
4235,0,0.0100,-0.70
4236,2,0.0100,2.15
4237,0,0.0100,-0.70
4238,2,0.0100,2.15
4239,5,0.0100,6.33
4240,2,0.0100,2.15
4241,6,0.0100,7.87
4242,1,0.0100,0.56
4243,4,0.0100,5.10
4244,6,0.0100,7.93
4245,6,0.0100,7.89
4246,1,0.0100,0.62
4247,0,0.0100,-0.60
4248,1,0.0100,0.56
4249,1,0.0100,0.56
4250,1,0.0100,0.56
4251,2,0.0100,2.15
4252,0,0.0100,-0.70
4253,0,0.0100,-0.70
4254,0,0.0100,-0.63
4255,7,0.0100,9.13
4256,0,0.0100,-0.70
4257,3,0.0100,3.49
4258,0,0.0100,-0.70
4259,1,0.0100,0.63
4260,4,0.0100,5.08
4261,0,0.0100,-0.64
4262,0,0.0100,-0.65
4263,5,0.0100,6.33
4264,10,0.0100,12.06
4265,0,0.0100,-0.70
4266,0,0.0100,-0.65
4267,1,0.0100,0.56
4268,2,0.0100,2.15
4269,2,0.0100,2.22
4270,0,0.0100,-0.69
4271,1,0.0100,0.63
4272,1,0.0100,0.56
4273,4,0.0100,5.09
4274,5,0.0100,3.48
4275,2,0.0100,2.18
4276,2,0.0100,2.15
4277,2,0.0100,2.22
4278,0,0.0100,-0.70
4279,0,0.0100,-0.63
4280,4,0.0100,3.51
4281,2,0.0100,2.16
4282,1,0.0100,0.58
4283,0,0.0100,-0.69
4284,4,0.0100,5.02
4285,0,0.0100,-0.70
4286,0,0.0100,-0.70
4287,8,0.0100,10.75
4288,0,0.0100,-0.69
4289,4,0.0100,5.01
4290,1,0.0100,0.57
4291,0,0.0100,-0.67
4292,9,0.0100,11.98
4293,8,0.0100,9.13
4294,14,0.0100,17.69
4295,0,0.0100,-0.70
4296,0,0.0100,-0.70
4297,3,0.0100,3.43
4298,2,0.0100,2.15
4299,1,0.0100,0.56
4300,1,0.0100,0.61
4301,3,0.0100,3.41
4302,7,0.0100,7.94
4303,3,0.0100,3.41
4304,4,0.0100,5.01
4305,0,0.0100,-0.69
4306,0,0.0100,-0.70
4307,0,0.0100,-0.70
4308,6,0.0100,7.95
4309,1,0.0100,0.63
4310,3,0.0100,3.41
4311,0,0.0100,-0.70
4312,0,0.0100,-0.70
4313,0,0.0100,-0.61
4314,3,0.0100,3.48
4315,0,0.0100,-0.65
4316,1,0.0100,0.56
4317,0,0.0100,-0.60
4318,6,0.0100,6.32
4319,0,0.0100,-0.69
4320,0,0.0100,-0.70
4321,0,0.0100,-0.67
4322,1,0.0100,0.56
4323,8,0.0100,9.14
4324,0,0.0100,-0.63
4325,4,0.0100,5.06
4326,7,0.0100,6.27
4327,0,0.0100,-0.70
4328,6,0.0100,7.87
4329,1,0.0100,0.58
4330,8,0.0100,10.72
4331,30,0.0100,34.86
4332,22,0.0100,23.40
4333,0,0.0100,-0.70
4334,2,0.0100,2.15
4335,2,0.0100,2.15
4336,1,0.0100,0.56
4337,0,0.0100,-0.67
4338,4,0.0100,5.01
4339,0,0.0100,-0.62
4340,12,0.0100,12.08
4341,5,0.0100,5.09
4342,6,0.0100,6.27
4343,3,0.0100,3.41
4344,8,0.0100,6.36
4345,0,0.0100,-0.62
4346,0,0.0100,-0.60
4347,8,0.0100,9.21
4348,1,0.0100,0.58
4349,2,0.0100,2.25
4350,1,0.0100,0.59
4351,10,0.0100,10.78
4352,1,0.0100,0.61
4353,1,0.0100,0.64
4354,15,0.0100,16.49
4355,9,0.0100,10.78
4356,10,0.0100,10.81
4357,5,0.0100,3.41
4358,6,0.0100,6.30
4359,2,0.0100,2.15
4360,6,0.0100,6.29
4361,15,0.0100,17.69
4362,4,0.0100,5.01
4363,3,0.0100,3.41
4364,9,0.0100,10.80
4365,0,0.0100,-0.70
4366,2,0.0100,2.15
4367,0,0.0100,-0.70
4368,2,0.0100,2.17
4369,6,0.0100,6.27
4370,1,0.0100,0.56
4371,10,0.0100,10.79
4372,6,0.0100,7.96
4373,1,0.0100,0.62
4374,2,0.0100,0.56
4375,2,0.0100,2.25
4376,0,0.0100,-0.70
4377,2,0.0100,2.15
4378,4,0.0100,5.09
4379,0,0.0100,-0.61
4380,4,0.0100,5.07
4381,0,0.0100,-0.70
4382,11,0.0100,11.98
4383,1,0.0100,0.56
4384,17,0.0100,23.50
4385,0,0.0100,-0.70
4386,0,0.0100,-0.61
4387,11,0.0100,9.20
4388,3,0.0100,2.26
4389,3,0.0100,2.23
4390,0,0.0100,-0.60
4391,0,0.0100,-0.64
4392,11,0.0100,9.22
4393,4,0.0100,2.23
4394,0,0.0100,-0.67
4395,1,0.0100,0.66
4396,0,0.0100,-0.63
4397,3,0.0100,2.15
4398,0,0.0100,-0.70
4399,4,0.0100,5.01
4400,1,0.0100,0.56
4401,2,0.0100,2.20
4402,1,0.0100,0.56
4403,1,0.0100,0.56
4404,0,0.0100,-0.70
4405,5,0.0100,6.27
4406,2,0.0100,2.15
4407,3,0.0100,3.41
4408,11,0.0100,12.06
4409,0,0.0100,-0.70
4410,2,0.0100,2.21
4411,1,0.0100,0.56
4412,3,0.0100,3.41
4413,15,0.0100,16.43
4414,20,0.0100,20.58
4415,15,0.0100,17.77
4416,0,0.0100,-0.66
4417,11,0.0100,13.59
4418,14,0.0100,16.44
4419,13,0.0100,16.43
4420,3,0.0100,3.47
4421,4,0.0100,5.08
4422,41,0.0100,45.08
4423,2,0.0100,0.58
4424,10,0.0100,10.72
4425,5,0.0100,3.43
4426,2,0.0100,2.18
4427,1,0.0100,0.60
4428,6,0.0100,6.30
4429,0,0.0100,-0.71
4430,0,0.0100,-0.81
4431,0,0.0100,-0.81
4432,0,0.0100,-0.81
4433,4,0.0100,4.80
4434,1,0.0100,0.56
4435,0,0.0100,-0.71
4436,0,0.0100,-0.71
4437,2,0.0100,2.19
4438,1,0.0100,0.61
4439,0,0.0100,-0.81
4440,0,0.0100,-0.81
4441,19,0.0100,22.14
4442,2,0.0100,2.12
4443,2,0.0100,2.25
4444,8,0.0100,7.88
4445,26,0.0100,29.15
4446,4,0.0100,3.42
4447,22,0.0100,25.00
4448,1,0.0100,0.65
4449,11,0.0100,10.72
4450,2,0.0100,2.16
4451,1,0.0100,0.56
4452,1,0.0100,0.62
4453,0,0.0100,-0.70
4454,2,0.0100,2.15
4455,0,0.0100,-0.70
4456,3,0.0100,3.41
4457,1,0.0100,0.60
4458,1,0.0100,0.65
4459,2,0.0100,2.15
4460,0,0.0100,-0.70
4461,0,0.0100,-0.70
4462,4,0.0100,5.03
4463,0,0.0100,-0.70
4464,4,0.0100,5.01
4465,0,0.0100,-0.65
4466,2,0.0100,2.15
4467,0,0.0100,-0.69
4468,1,0.0100,0.56
4469,0,0.0100,-0.65
4470,0,0.0100,-0.63
4471,0,0.0100,-0.70
4472,0,0.0100,-0.68
4473,0,0.0100,-0.67
4474,5,0.0100,6.27
4475,7,0.0100,7.89
4476,4,0.0100,3.47
4477,1,0.0100,0.56
4478,1,0.0100,0.56
4479,0,0.0100,-0.64
4480,8,0.0100,9.23
4481,15,0.0100,19.35
4482,1,0.0100,0.56
4483,0,0.0100,-0.68
4484,7,0.0100,9.23
4485,0,0.0100,-0.70
4486,3,0.0100,3.41
4487,0,0.0100,-0.70
4488,4,0.0100,5.01
4489,0,0.0100,-0.70
4490,2,0.0100,2.15
4491,0,0.0100,-0.70
4492,2,0.0100,2.15
4493,3,0.0100,2.16
4494,0,0.0100,-0.70
4495,0,0.0100,-0.70
4496,1,0.0100,0.56
4497,5,0.0100,5.06
4498,1,0.0100,0.56
4499,8,0.0100,10.79
4500,2,0.0100,2.15
4501,9,0.0100,12.02
4502,10,0.0100,12.02
4503,1,0.0100,0.56
4504,2,0.0100,0.65
4505,5,0.0100,6.29
4506,0,0.0100,-0.70
4507,3,0.0100,2.15
4508,17,0.0100,17.69
4509,1,0.0100,0.64
4510,0,0.0100,-0.61
4511,3,0.0100,3.46
4512,10,0.0100,11.98
4513,8,0.0100,10.72
4514,1,0.0100,0.62
4515,1,0.0100,0.56
4516,48,0.0100,53.59
4517,3,0.0100,3.50
4518,0,0.0100,-0.62
4519,0,0.0100,-0.70
4520,0,0.0100,-0.71
4521,0,0.0100,-0.71
4522,0,0.0100,-0.81
4523,0,0.0100,-0.60
4524,1,0.0100,0.65
4525,0,0.0100,-0.60
4526,0,0.0100,-0.91
4527,0,0.0100,-0.91
4528,0,0.0100,-0.59
4529,0,0.0100,-0.60
4530,0,0.0100,-0.91
4531,1,0.0100,0.63
4532,0,0.0100,-0.91
4533,0,0.0100,-0.60
4534,0,0.0100,-0.60
4535,2,0.0100,1.89
4536,2,0.0100,1.81
4537,2,0.0100,2.15
4538,7,0.0100,7.91
4539,2,0.0100,2.15
4540,0,0.0100,-0.69
